group,task,n_rows,fold,n_folds,seed
MSD/Task10_Colon/labelsTr/colon_007.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_012.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_022.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_025.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_026.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_027.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_029.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_030.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_031.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_033.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_036.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_038.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_039.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_040.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_041.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_042.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_045.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_050.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_051.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_053.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_054.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_059.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_061.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_064.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_065.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_066.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_069.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_072.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_074.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_075.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_077.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_078.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_081.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_086.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_088.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_089.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_092.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_095.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_096.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_099.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_100.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_103.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_104.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_106.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_107.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_108.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_111.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_112.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_115.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_117.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_118.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_122.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_124.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_126.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_127.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_129.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_131.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_134.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_137.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_138.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_140.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_141.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_142.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_143.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_144.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_145.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_148.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_149.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_154.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_155.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_157.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_159.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_161.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_162.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_163.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_164.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_165.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_166.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_168.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_169.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_171.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_175.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_176.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_181.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_185.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_192.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_193.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_196.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_201.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_202.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_205.nii.gz,Task10_Colon,1,3,5,0
MSD/Task10_Colon/labelsTr/colon_206.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_207.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_212.nii.gz,Task10_Colon,1,4,5,0
MSD/Task10_Colon/labelsTr/colon_214.nii.gz,Task10_Colon,1,2,5,0
MSD/Task10_Colon/labelsTr/colon_217.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_218.nii.gz,Task10_Colon,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_219.nii.gz,Task10_Colon,1,0,5,0
